name,price,price_tax,description,allergens,calories,carbohydrate,fat,fiber,protein,salt,sugar,is_seven_premium,category,small_category,url,image_url
福島県産ブロッコリーとキャベツのごま和え,278.0,300.24,福島県産のブロッコリーとキャベツのごま和えです。香ばしく煎った胡麻で風味よく仕上げました。,小麦,87.0,10.4,4.3,3.1,3.1,1.5,7.3,false,サラダ,サラダ,https://www.sej.co.jp/products/a/item/105143/,https://img.7api-01.dp1.sej.co.jp/item-image/105143/24CC489BC28B18296E18116D572E28B2.jpg
アメリカンドッグ,128.0,138.24,衣はふんわりとした食感、ほんのり甘い生地とソーセージの味のバランスが絶妙です。,"卵,乳,小麦,大豆,鶏肉,豚肉",249.0,33.8,10.4,3.2,6.6,1.4,30.6,false,揚げ物・フランク・焼き鳥,その他の商品,https://www.sej.co.jp/products/a/item/150184/,https://img.7api-01.dp1.sej.co.jp/item-image/150184/9B28AACE7D7BFC9B47A1D0F9B0A00397.jpg
７プレミアム特別栽培米宮城県産ひとめぼれ,138.0,149.04,化学合成農薬および化学肥料の使用量を５割以下（当地比）に抑えて栽培された安心安全なお米を使用しています。宮城県産のひとめぼれを原料に使用しております。,,,,,,,,,true,常温・加工食品,米・米加工品,https://www.sej.co.jp/products/a/item/340348/,https://img.7api-01.dp1.sej.co.jp/item-image/340348/52A4DDDA728A459A90A3EA4ED8C23819.jpg
だし香る手焼きの厚焼き玉子,268.0,289.44,かつおや昆布などのだしを使用した、豊かなだしの風味と旨味を感じられる厚焼き玉子です,"卵,小麦",191.0,7.6,12.2,0.2,12.7,1.1,7.4,false,サラダ,サラダ,https://www.sej.co.jp/products/a/item/100492/,https://img.7api-01.dp1.sej.co.jp/item-image/100492/C32354CBE0301564D5A06CBCD9793F8A.jpg
麻婆チャーハン,530.0,572.4,鉄鍋で炒めた豆板醤を使った本格的な辛さの麻婆豆腐と、ねぎ油の香ばしいチャーハンを組み合わせたお弁当。,"卵,小麦,えび",775.0,103.9,29.1,6.1,27.3,6.6,97.8,false,お弁当,チルド弁当,https://www.sej.co.jp/products/a/item/045797/,https://img.7api-01.dp1.sej.co.jp/item-image/045797/0A02074E1A4364658C2FF1540C5DB128.jpg
鉄板焼き五目あんかけ焼そば,580.0,626.4,香ばしい麺と具材感のあるあんかけをたっぷり味わえるあんかけ焼そばです。原材料高騰により税抜売価５８０円に変更させていただきます。,"卵,小麦,えび",634.0,85.5,20.7,5.2,29.0,5.9,80.3,false,そば・うどん・中華麺,焼きそば・焼うどんほか,https://www.sej.co.jp/products/a/item/090701/,https://img.7api-01.dp1.sej.co.jp/item-image/090701/36AEF05CC3B50010484F422AC1574A0E.jpg
７Ｐプチスイートロール１０個入,178.0,192.24,バターの風味豊かなしっとりとした食感の生地で、食べやすいサイズのミニロールパン１０個入です。,"卵,乳,小麦",61.0,9.0,2.3,0.3,1.4,0.2,8.7,true,パン・シリアル,パン・シリアル,https://www.sej.co.jp/products/a/item/290091/,https://img.7api-01.dp1.sej.co.jp/item-image/290091/55F6B43626B3417CD3E9A927BB5E2B9A.jpg
７Ｐフルーツだけの美味しさいちご１９０Ｇ,328.0,354.24,果実の味わいを最大限に活かしたフルーツだけで仕上げたスプレッドです,,26.0,6.6,0.0,0.3,0.1,0.01,6.3,true,常温・加工食品,ジャム・はちみつ,https://www.sej.co.jp/products/a/item/370148/,https://img.7api-01.dp1.sej.co.jp/item-image/370148/FE100E659681AC8EDC0FF3E7A728541C.jpg
因幡うどん監修お出汁がきいたカレーうどん,530.0,572.4,福岡県の有名店「因幡うどん」監修のカレーうどんです。,小麦,530.0,87.4,13.8,3.9,16.0,5.8,83.5,false,そば・うどん・中華麺,うどん,https://www.sej.co.jp/products/a/item/095005/,https://img.7api-01.dp1.sej.co.jp/item-image/095005/AC9DE95CD692139A33D77448A83D5870.jpg
７Ｐからだにうるおうアルカリ天然水２Ｌ,189.0,204.12,地下300mの花こう岩の下から汲み上げた、程よいミネラル分のアルカリイオン水です。おいしさを損なわないよう”非加熱”でボトルにつめました。,,0.0,0.0,0.0,0.0,0.0,0.01,0.0,true,ソフトドリンク,スポーツドリンク・水・健康飲料ほか,https://www.sej.co.jp/products/a/item/460074/,https://img.7api-01.dp1.sej.co.jp/item-image/460074/0FC0B53D066D3D42637E3786742D9E28.jpg
オハヨー乳業ブリュレ,348.0,375.84,,"卵,乳",,,,,,,,false,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450404/,https://img.7api-01.dp1.sej.co.jp/item-image/450404/4D5094A31875A43107251FBD51B961F8.jpg
７Ｐ練乳クリーム３個入,118.0,127.44,ふんわりしっとりとした白焼きのパン生地に甘くシャリシャリした食感のクリームをサンドした３個入りの商品です。,"卵,乳,小麦",132.0,16.2,6.1,0.6,3.4,0.31,15.6,true,パン・シリアル,パン・シリアル,https://www.sej.co.jp/products/a/item/290326/,https://img.7api-01.dp1.sej.co.jp/item-image/290326/80FE3BA2FDDB40DEC5D6B3683D1763AF.jpg
７カフェアイスコーヒーＬ,195.0,210.6,,,15.0,3.0,0.0,0.4,0.9,0.03,2.6,false,セブンカフェ,セブンカフェ,https://www.sej.co.jp/products/a/item/140133/,https://img.7api-01.dp1.sej.co.jp/item-image/140133/FDAD3E88A554819F0D953B8846CCC3E0.jpg
ハッシュポテト,112.0,120.96,外はサクサク、中はしっとり、ハッシュポテトです。じゃがいもを細かくカットし、成型して、揚げました。,"小麦,大豆",156.0,17.7,9.1,1.6,1.8,0.6,16.1,false,揚げ物・フランク・焼き鳥,揚げ物惣菜,https://www.sej.co.jp/products/a/item/150247/,https://img.7api-01.dp1.sej.co.jp/item-image/150247/0DDB83799D76A56FF06EB6B93AD0099C.jpg
お出汁のきいた炙り鶏の特製親子丼,460.0,496.8,昆布，かつお節，雑節等のお出汁を効かせた割下で鶏肉，玉ねぎを煮込み、卵でとじた親子丼をお楽しみください 。,"卵,小麦",556.0,82.9,13.9,3.9,26.7,3.8,79.0,false,お弁当,チルド弁当,https://www.sej.co.jp/products/a/item/041493/,https://img.7api-01.dp1.sej.co.jp/item-image/041493/7128156589F845151A9301AC00769AF0.jpg
７プレミアム焼さけたらこ６０Ｇ×２,478.0,516.24,お弁当や朝食で登場頻度の高い、鮭フレークとまだら子を組み合わせて焼き上げました,小麦,112.0,0.3,6.1,0.1,14.0,2.4,0.2,true,常温・加工食品,珍味・缶詰,https://www.sej.co.jp/products/a/item/380309/,https://img.7api-01.dp1.sej.co.jp/item-image/380309/121688EE659638846960C4FB506B7088.jpg
７プレミアム酪王カフェオレカフェインレス３００ＭＬ,158.0,170.64,原材料高騰に伴い、売価を138円（税抜）から158円（税抜）に変更します。酪王カフェオレのミルクたっぷりな味わいを再現したカフェインレスコーヒーです。,乳,77.0,10.4,2.8,0.0,2.5,0.1,10.4,true,牛乳・乳製品,牛乳・乳飲料,https://www.sej.co.jp/products/a/item/210161/,https://img.7api-01.dp1.sej.co.jp/item-image/210161/EA335F060A39C74CA33E71FE2B8AD0C6.jpg
白バラ牛乳プレミアムモナカ,230.0,248.4,,"卵,乳,小麦",,,,,,,,false,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450816/,https://img.7api-01.dp1.sej.co.jp/item-image/450816/E649DD6BBE1A3A501DCC0774FF1828C5.jpg
７プレミアムこしあんぱん,128.0,138.24,口どけ良く、しっとりとした食感の生地に、小豆の風味がしっかり感じるこしあんを包みました。,"卵,乳,小麦",263.0,52.1,4.0,3.6,6.5,0.5,48.5,true,パン・シリアル,パン・シリアル,https://www.sej.co.jp/products/a/item/302204/,https://img.7api-01.dp1.sej.co.jp/item-image/302204/A4096A22319F79D5AD9F448003A9093B.jpg
直巻おむすび炭火牛焼肉,178.0,192.24,特製の焼肉タレで和えた炭火牛焼肉，玉ねぎ，にんにくの芽を中具に入れた、直巻おむすびです。,"卵,小麦",232.0,41.5,5.4,2.0,5.4,1.5,39.5,false,おにぎり,直巻おむすび,https://www.sej.co.jp/products/a/item/043354/,https://img.7api-01.dp1.sej.co.jp/item-image/043354/9AB704B8B521CD450C82EE20761B9A5A.jpg
大きなおむすび鳥めし,245.0,264.6,甘じょっぱいタレとオーブンで焼き上げた鶏モモ肉、鶏ムネ肉を組み合わせた大きなおむすびです。,"卵,小麦",382.0,68.3,6.0,2.8,15.1,3.4,65.5,false,おにぎり,その他のおむすび,https://www.sej.co.jp/products/a/item/044638/,https://img.7api-01.dp1.sej.co.jp/item-image/044638/DDFF9C2180F899588B0EE4F9127AD8B2.jpg
７プレミアムかつ煮皿,368.0,397.44,三元豚を使用し柔らかい食感のとんかつに仕上げ、半熟卵感をレンジ調理で楽しめる商品です。,"卵,乳,小麦",263.0,20.4,14.5,1.4,13.3,2.2,19.0,false,冷凍食品,冷凍食品,https://www.sej.co.jp/products/a/item/410579/,https://img.7api-01.dp1.sej.co.jp/item-image/410579/7CE61F095503F27DF874CD1CC7882AEA.jpg
７プレミアムトマトケチャップ５００ｇ,188.0,203.04,原料に高リコピントマトを使用（トマト原料のうち１０％が高リコピントマト）。調理用途に適した内容品質のトマトケチャップです。,,108.0,25.9,0.2,1.5,1.5,2.9,24.4,true,常温・加工食品,調味料,https://www.sej.co.jp/products/a/item/350845/,https://img.7api-01.dp1.sej.co.jp/item-image/350845/400C5A758310DBBD15165A7CDD945AB3.jpg
７プレミアムおつまみナッツ５０ｇ,118.0,127.44,アーモンド、カシューナッツ、ジャイアントコーン、バタピー、衣掛けピーナッツの5種のナッツです。,"小麦,落花生",296.0,15.0,22.5,3.5,10.0,0.32,11.5,true,お菓子,和風菓子・豆菓子,https://www.sej.co.jp/products/a/item/310476/,https://img.7api-01.dp1.sej.co.jp/item-image/310476/9742EDE61676993E74BEB0869D90A6BE.jpg
７プレミアム料理酒１０００ｍｌ,198.0,213.84,国産米を使用し清酒の調味料としての働きを追求した料理酒です。コクやうまみ効果に優れるだけでなく、肉や魚の生臭みを消し、お料理を風味良く仕上げます。,,13.0,0.3,0.0,0.0,0.0,0.3,0.3,true,常温・加工食品,調味料,https://www.sej.co.jp/products/a/item/350659/,https://img.7api-01.dp1.sej.co.jp/item-image/350659/F8AA0E09FA8A011A8F458FFF027A0689.jpg
セブンプレミアム芳醇トリュフマールドシャンパーニュ仕立て,328.0,354.24,チョコレートに洋酒を練り込んだお酒の風味を楽しむトリュフチョコレート。口の中で味わいが変化する、こだわりの4層構造です。アルコール分：０．９％,乳,291.0,22.4,21.8,1.8,2.6,0.04,20.6,true,お菓子,チョコレート・焼き菓子,https://www.sej.co.jp/products/a/item/323591/,https://img.7api-01.dp1.sej.co.jp/item-image/323591/F8E6DC9CC878212BFD7E5C01B5C3C2E1.jpg
７Ｐあさりのうま味クラムチャウダー,208.0,224.64,パウチのままレンジで温められる食べ切りサイズのクラムチャウダーです。食べ応えある具材にあさりのコクとうま味が詰まったクリーミーなスープです。,"乳,小麦",132.0,9.9,8.5,0.7,4.4,1.3,9.2,true,常温・加工食品,レトルト食品・パスタ・パスタソース,https://www.sej.co.jp/products/a/item/341391/,https://img.7api-01.dp1.sej.co.jp/item-image/341391/9DE2F933D260706F742348406F836277.jpg
７Ｐ小さなパンケーキマーガリン入り４個入,138.0,149.04,マーガリンをはさんだ小さく食べやすいサイズのパンケーキです。,"卵,乳,小麦",81.0,12.0,3.3,0.3,0.9,0.42,11.7,true,パン・シリアル,パン・シリアル,https://www.sej.co.jp/products/a/item/290137/,https://img.7api-01.dp1.sej.co.jp/item-image/290137/5D525F3067D70A3A4A8253C5B10B93B2.jpg
７プレミアムラングドシャチョコレート,198.0,213.84,サクサクに焼き上げたラングドシャクッキーにまろやかなミルクチョコレートをサンドしました。,"卵,乳,小麦",388.0,40.4,23.3,1.2,4.7,0.2,39.2,true,お菓子,チョコレート・焼き菓子,https://www.sej.co.jp/products/a/item/321002/,https://img.7api-01.dp1.sej.co.jp/item-image/321002/38CD235D12ECA8007744428884ABBF46.jpg
７プレミアム本格麦焼酎麦職人９００ＭＬ,765.0,841.5,清冽な水と大麦を使い、伝統の製法とブレンド技術を駆使して生まれた麦焼酎,,142.0,0.0,0.0,0.0,0.0,0.0,0.0,true,お酒,お酒,https://www.sej.co.jp/products/a/item/021212/,https://img.7api-01.dp1.sej.co.jp/item-image/021212/4A304EB6BE8F89A75580C9BA51AB764C.jpg
おつまみ酢もつ（柚子ポン酢）,258.0,278.64,スライスした豚ガツを玉葱、青葱と一緒に柚子ポン酢をかけて食べて頂く仕立てです。,小麦,66.0,4.3,2.1,1.2,8.1,2.2,3.1,false,サラダ,サラダ,https://www.sej.co.jp/products/a/item/102651/,https://img.7api-01.dp1.sej.co.jp/item-image/102651/32186BA14A1E839DE614A815E572DD9A.jpg
７プレミアムカニ風味かまぼこ１０本入,118.0,127.44,旨みが強くジューシーでほぐれやすいかに風味かまぼこです。原材料高騰の為、売価を１１８円（税抜）に変更させていただきます。,"卵,小麦,えび,かに",88.0,12.9,0.6,0.0,7.7,1.0,12.9,true,生鮮,生鮮,https://www.sej.co.jp/products/a/item/251211/,https://img.7api-01.dp1.sej.co.jp/item-image/251211/669940FECFFD9F204B22DD653F959538.jpg
７プレミアムほっけの塩焼,338.0,365.04,熟成したほっけを直火で香ばしく焼き上げました。レンジで温めるだけで手軽に食べられます。,,103.0,1.8,2.0,0.0,19.5,1.7,1.8,true,チルド惣菜,７プレミアム（主菜）,https://www.sej.co.jp/products/a/item/100171/,https://img.7api-01.dp1.sej.co.jp/item-image/100171/D50FA170DED04EE9BE7C74F977728B89.jpg
７プレミアムプレーンヨーグルト４００Ｇ,168.0,181.44,原材料高騰に伴い、売価を158円（税抜）から168円（税抜）に変更します。「プロバイオティクス乳酸菌LA-2」を使用したプレーンヨーグルトです。,乳,,,,,,,,true,牛乳・乳製品,ヨーグルト・ヨーグルト飲料,https://www.sej.co.jp/products/a/item/111327/,https://img.7api-01.dp1.sej.co.jp/item-image/111327/7C538E5E96E48BE8780C9B2254040A76.jpg
７プレミアム安納芋あんどら焼,168.0,181.44,安納芋焼芋ペーストを使用した餡に、刻み栗を配合し食感のアクセントを出したどら焼です。,"卵,小麦",194.0,42.4,1.5,1.2,3.4,0.1,41.2,true,お菓子,和風菓子・豆菓子,https://www.sej.co.jp/products/a/item/310852/,https://img.7api-01.dp1.sej.co.jp/item-image/310852/362D757ABE123357FF3E0560F37A5EE2.jpg
たんぱく質が摂れるレバニラ,360.0,388.8,レバーとニラをオイスターソースで濃いめに味付けした、たんぱく質が摂れるお惣菜です。,"乳,小麦",437.0,24.6,22.0,0.9,35.5,2.4,23.7,false,惣菜,惣菜,https://www.sej.co.jp/products/a/item/102601/,https://img.7api-01.dp1.sej.co.jp/item-image/102601/1A34A94430FD99D8531C791D2F9E75F4.jpg
７プレミアムスモークタン,230.0,248.4,旨みが強くコリコリした食感の豚のタンをスモークした商品です。,"卵,乳",142.0,0.9,9.3,0.3,13.8,2.1,0.6,true,生鮮,生鮮,https://www.sej.co.jp/products/a/item/250295/,https://img.7api-01.dp1.sej.co.jp/item-image/250295/3A216CB14951969DBE0F423975DA9507.jpg
ツナ＆たまごサンド,230.0,248.4,サンドイッチの定番具材ツナサラダとたまごサラダを組み合わせたサンドイッチです。,"卵,乳,小麦",304.0,24.4,18.9,1.7,9.8,1.1,22.7,false,サンドイッチ・ロールパン,サンドイッチ・ロールパン,https://www.sej.co.jp/products/a/item/052602/,https://img.7api-01.dp1.sej.co.jp/item-image/052602/B99ACDD1A84D87697A6AF1CD64CCA6EA.jpg
７プレミアムねぎたん塩,368.0,397.44,ごま油香る豚たんをねぎ塩だれで味付けた一品です。,"卵,乳,小麦",140.0,3.6,9.8,1.0,9.9,1.1,2.6,false,冷凍食品,冷凍食品,https://www.sej.co.jp/products/a/item/410015/,https://img.7api-01.dp1.sej.co.jp/item-image/410015/3A4C2A59986F88A3B58B4D621B212112.jpg
カニかまマカロニサラダマスタード入り,198.0,213.84,マカロニ，キャベツ，人参，カニかまを使用したサラダです。マスタードを加えたマヨネーズで和えることで、おつまみとしても味わえる商品です。,"卵,小麦,かに",220.0,17.1,13.7,1.1,7.6,2.3,16.0,false,サラダ,サラダ,https://www.sej.co.jp/products/a/item/105265/,https://img.7api-01.dp1.sej.co.jp/item-image/105265/FB0FC01797C317342927A7EB0F0D5F43.jpg
西尾の抹茶ラテ冷やしわらび,250.0,270.0,つるんとした黒糖わらび餅に西尾の抹茶寒天、なめらかな西尾の抹茶ムース、ホイップクリームを重ねたカップスイーツです,"卵,乳",177.0,23.4,8.7,0.6,1.5,0.04,22.8,false,スイーツ,和菓子,https://www.sej.co.jp/products/a/item/111303/,https://img.7api-01.dp1.sej.co.jp/item-image/111303/9486EB765D73783C3556EBA11E51FED2.jpg
ＢＳカップ沖縄ストロベリー＆クッキー,160.0,172.8,,"乳,小麦",,,,,,,,false,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450814/,https://img.7api-01.dp1.sej.co.jp/item-image/450814/B7857D3D5F2BE078B4E2274742963D91.jpg
